Date,TSLA,VGT,VOO,VTI
2022-08-15 00:00:00-04:00,309.32000732421875,385.30499267578125,383.3326721191406,209.7552032470703
2022-08-16 00:00:00-04:00,306.5633239746094,383.9649658203125,384.0033874511719,210.20236206054688
2022-08-17 00:00:00-04:00,303.9966735839844,380.7330017089844,381.3787841796875,208.31651306152344
2022-08-18 00:00:00-04:00,302.8699951171875,382.723388671875,382.554931640625,208.86087036132812
2022-08-19 00:00:00-04:00,296.6666564941406,375.3529052734375,377.27667236328125,205.8765869140625
2022-08-22 00:00:00-04:00,289.913330078125,365.055908203125,369.32525634765625,201.47308349609375
2022-08-23 00:00:00-04:00,296.4533386230469,364.1985778808594,368.45037841796875,201.0939483642578
2022-08-24 00:00:00-04:00,297.0966796875,364.7898254394531,369.5682067871094,201.939697265625
2022-08-25 00:00:00-04:00,296.07000732421875,371.411376953125,374.9534912109375,204.86563110351562
2022-08-26 00:00:00-04:00,288.0899963378906,355.68511962890625,362.1028137207031,198.08055114746094
2022-08-29 00:00:00-04:00,284.82000732421875,351.0933532714844,359.7115173339844,196.63214111328125
2022-08-30 00:00:00-04:00,277.70001220703125,347.555908203125,355.8038330078125,194.4449462890625
2022-08-31 00:00:00-04:00,275.6099853515625,344.166259765625,353.0042724609375,193.0159912109375
2022-09-01 00:00:00-04:00,277.1600036621094,341.1510925292969,354.093017578125,193.1326446533203
2022-09-02 00:00:00-04:00,270.2099914550781,337.140625,350.3796691894531,191.21766662597656
2022-09-06 00:00:00-04:00,274.4200134277344,334.69696044921875,349.2035217285156,190.4400177001953
2022-09-07 00:00:00-04:00,283.70001220703125,340.0277404785156,355.4635925292969,193.95892333984375
2022-09-08 00:00:00-04:00,289.260009765625,342.07733154296875,357.7868347167969,195.4947967529297
2022-09-09 00:00:00-04:00,299.67999267578125,349.467529296875,363.3081359863281,198.7415313720703
2022-09-12 00:00:00-04:00,304.4200134277344,355.0052185058594,367.3033142089844,200.88009643554688
2022-09-13 00:00:00-04:00,292.1300048828125,336.4115295410156,351.2837829589844,192.24806213378906
2022-09-14 00:00:00-04:00,302.6099853515625,337.8698425292969,352.5960388183594,192.9965362548828
2022-09-15 00:00:00-04:00,303.75,330.3515625,348.6591491699219,190.93576049804688
2022-09-16 00:00:00-04:00,303.3500061035156,327.8782958984375,345.9179382324219,189.19573974609375
2022-09-19 00:00:00-04:00,309.07000732421875,330.4500427246094,348.5716552734375,190.5371856689453
2022-09-20 00:00:00-04:00,308.7300109863281,328.4005126953125,344.64453125,188.3208465576172
2022-09-21 00:00:00-04:00,300.79998779296875,323.4244689941406,338.578857421875,185.10328674316406
2022-09-22 00:00:00-04:00,288.5899963378906,319.16766357421875,335.72100830078125,183.03273010253906
2022-09-23 00:00:00-04:00,275.3299865722656,314.6448974609375,330.1413879394531,179.8756866455078
2022-09-26 00:00:00-04:00,276.010009765625,312.5953369140625,326.94329833984375,177.90377807617188
2022-09-27 00:00:00-04:00,282.94000244140625,313.7186584472656,326.0198974609375,177.64016723632812
2022-09-28 00:00:00-04:00,287.80999755859375,317.357421875,332.4236755371094,181.37905883789062
2022-09-29 00:00:00-04:00,268.2099914550781,309.20867919921875,325.49163818359375,177.61090087890625
2022-09-30 00:00:00-04:00,265.25,303.59832763671875,320.5318603515625,175.19967651367188
2022-10-03 00:00:00-04:00,242.39999389648438,312.8138732910156,329.0064697265625,179.65115356445312
2022-10-04 00:00:00-04:00,249.44000244140625,323.7678527832031,338.994384765625,185.4205322265625
2022-10-05 00:00:00-04:00,240.80999755859375,324.7950439453125,338.4085998535156,185.06912231445312
2022-10-06 00:00:00-04:00,238.1300048828125,322.33563232421875,334.844970703125,183.30218505859375
2022-10-07 00:00:00-04:00,223.07000732421875,308.9222412109375,325.44281005859375,178.0599365234375
2022-10-10 00:00:00-04:00,222.9600067138672,303.341552734375,323.01177978515625,176.6444549560547
2022-10-11 00:00:00-04:00,216.5,298.40289306640625,320.8833312988281,175.5120391845703
2022-10-12 00:00:00-04:00,217.24000549316406,297.3361511230469,319.8874816894531,175.03372192382812
2022-10-13 00:00:00-04:00,221.72000122070312,305.8503723144531,328.26446533203125,179.37783813476562
2022-10-14 00:00:00-04:00,204.99000549316406,297.1484680175781,320.87359619140625,175.15086364746094
2022-10-17 00:00:00-04:00,219.35000610351562,306.54180908203125,329.0260009765625,179.826904296875
2022-10-18 00:00:00-04:00,220.19000244140625,309.6927185058594,332.9020690917969,182.0233612060547
2022-10-19 00:00:00-04:00,222.0399932861328,308.1716003417969,330.5978698730469,180.47116088867188
2022-10-20 00:00:00-04:00,207.27999877929688,308.3394775390625,327.8836975097656,178.9092559814453
2022-10-21 00:00:00-04:00,214.44000244140625,316.4586181640625,335.76275634765625,183.0288543701172
2022-10-24 00:00:00-04:00,211.25,320.1922302246094,339.85357666015625,185.0007781982422
2022-10-25 00:00:00-04:00,222.4199981689453,327.205078125,345.379638671875,188.3491668701172
2022-10-26 00:00:00-04:00,224.63999938964844,320.6268310546875,342.8021240234375,187.1874542236328
2022-10-27 00:00:00-04:00,225.08999633789062,317.3080749511719,340.9666442871094,186.3088836669922
2022-10-28 00:00:00-04:00,228.52000427246094,330.07940673828125,348.9237365722656,190.64324951171875
2022-10-31 00:00:00-04:00,227.5399932861328,326.14825439453125,346.5513000488281,189.41322326660156
2022-11-01 00:00:00-04:00,227.82000732421875,323.6294860839844,345.15509033203125,188.82748413085938
2022-11-02 00:00:00-04:00,214.97999572753906,311.65826416015625,336.3485412597656,183.85861206054688
2022-11-03 00:00:00-04:00,215.30999755859375,302.7884521484375,332.7653503417969,182.10142517089844
2022-11-04 00:00:00-04:00,207.47000122070312,306.7196044921875,337.6373596191406,184.44435119628906
2022-11-07 00:00:00-05:00,197.0800018310547,311.26318359375,340.8787536621094,186.12342834472656
2022-11-08 00:00:00-05:00,191.3000030517578,314.1572265625,342.7337951660156,187.09962463378906
2022-11-09 00:00:00-05:00,177.58999633789062,305.7911071777344,335.7334899902344,183.06788635253906
2022-11-10 00:00:00-05:00,190.72000122070312,331.69927978515625,354.108154296875,193.42543029785156
2022-11-11 00:00:00-05:00,195.97000122070312,338.4652404785156,357.49603271484375,195.39736938476562
2022-11-14 00:00:00-05:00,190.9499969482422,335.2353210449219,354.6256408691406,193.6304473876953
2022-11-15 00:00:00-05:00,194.4199981689453,340.0751953125,357.55462646484375,195.5926055908203
2022-11-16 00:00:00-05:00,186.9199981689453,334.2772216796875,354.8404235839844,193.60116577148438
2022-11-17 00:00:00-05:00,183.1699981689453,334.08953857421875,353.8152160644531,192.79092407226562
2022-11-18 00:00:00-05:00,180.19000244140625,334.4649658203125,355.37738037109375,193.69879150390625
2022-11-21 00:00:00-05:00,167.8699951171875,330.4844055175781,354.1276550292969,192.87875366210938
2022-11-22 00:00:00-05:00,169.91000366210938,336.40087890625,358.8433837890625,195.4071502685547
2022-11-23 00:00:00-05:00,183.1999969482422,339.9962158203125,361.08892822265625,196.5980987548828
2022-11-25 00:00:00-05:00,182.86000061035156,337.8627014160156,361.04986572265625,196.74452209472656
2022-11-28 00:00:00-05:00,182.9199981689453,330.721435546875,355.33831787109375,193.55233764648438
2022-11-29 00:00:00-05:00,180.8300018310547,327.6594543457031,354.7134704589844,193.24972534179688
2022-11-30 00:00:00-05:00,194.6999969482422,343.6705627441406,365.6289367675781,199.20457458496094
2022-12-01 00:00:00-05:00,194.6999969482422,344.885498046875,365.677734375,199.32171630859375
2022-12-02 00:00:00-05:00,194.86000061035156,342.9494934082031,365.1505432128906,199.13624572753906
2022-12-05 00:00:00-05:00,182.4499969482422,336.420654296875,358.64813232421875,195.2216339111328
2022-12-06 00:00:00-05:00,179.82000732421875,329.1114501953125,353.4637451171875,192.2930450439453
2022-12-07 00:00:00-05:00,174.0399932861328,327.61004638671875,352.7802734375,191.98065185546875
2022-12-08 00:00:00-05:00,173.44000244140625,333.31915283203125,355.5628662109375,193.6401824951172
2022-12-09 00:00:00-05:00,179.0500030517578,331.2943420410156,352.9658203125,192.01966857910156
2022-12-12 00:00:00-05:00,167.82000732421875,338.5639953613281,358.0037841796875,194.78236389160156
2022-12-13 00:00:00-05:00,160.9499969482422,342.6037902832031,360.649658203125,196.2368927001953
2022-12-14 00:00:00-05:00,156.8000030517578,340.0455322265625,358.47235107421875,195.14353942871094
2022-12-15 00:00:00-05:00,157.6699981689453,327.16461181640625,349.6560363769531,190.2820587158203
2022-12-16 00:00:00-05:00,150.22999572753906,322.8867492675781,345.4870910644531,188.10511779785156
2022-12-19 00:00:00-05:00,149.8699951171875,318.2326354980469,342.5092468261719,186.21127319335938
2022-12-20 00:00:00-05:00,137.8000030517578,318.9356994628906,343.03118896484375,186.60174560546875
2022-12-21 00:00:00-05:00,137.57000732421875,323.98590087890625,348.1618347167969,189.4229736328125
2022-12-22 00:00:00-05:00,125.3499984741211,315.9551086425781,343.2666015625,186.7362518310547
2022-12-23 00:00:00-05:00,123.1500015258789,316.0739440917969,345.1893615722656,187.76622009277344
2022-12-27 00:00:00-05:00,109.0999984741211,312.9844055175781,343.8159484863281,186.9814910888672
2022-12-28 00:00:00-05:00,112.70999908447266,308.0628967285156,339.59759521484375,184.6273193359375
2022-12-29 00:00:00-05:00,121.81999969482422,316.4601135253906,345.6210021972656,188.02127075195312
2022-12-30 00:00:00-05:00,123.18000030517578,316.291748046875,344.66943359375,187.5406036376953
2023-01-03 00:00:00-05:00,108.0999984741211,313.2616271972656,343.3450012207031,186.77549743652344
2023-01-04 00:00:00-05:00,113.63999938964844,314.6182861328125,345.8172302246094,188.43324279785156
2023-01-05 00:00:00-05:00,110.33999633789062,308.1025390625,342.0403137207031,186.2261962890625
2023-01-06 00:00:00-05:00,113.05999755859375,316.9156494140625,349.8197937011719,190.3362274169922
2023-01-09 00:00:00-05:00,119.7699966430664,320.886474609375,349.5646667480469,190.41468811035156
2023-01-10 00:00:00-05:00,118.8499984741211,322.9659423828125,352.05645751953125,191.9154815673828
2023-01-11 00:00:00-05:00,123.22000122070312,328.4122619628906,356.5495300292969,194.44625854492188
2023-01-12 00:00:00-05:00,123.55999755859375,330.97698974609375,357.8836975097656,195.38790893554688
2023-01-13 00:00:00-05:00,122.4000015258789,332.3731994628906,359.2767639160156,196.2216796875
2023-01-17 00:00:00-05:00,131.49000549316406,334.0367736816406,358.72735595703125,195.9568634033203
2023-01-18 00:00:00-05:00,128.77999877929688,329.82830810546875,352.9001770019531,192.86695861816406
2023-01-19 00:00:00-05:00,127.16999816894531,325.7782287597656,350.35931396484375,191.2975311279297
2023-01-20 00:00:00-05:00,133.4199981689453,334.8983154296875,356.8045654296875,194.96612548828125
2023-01-23 00:00:00-05:00,143.75,342.8499450683594,361.1504821777344,197.43801879882812
2023-01-24 00:00:00-05:00,143.88999938964844,342.2756042480469,360.7679138183594,197.11431884765625
2023-01-25 00:00:00-05:00,144.42999267578125,341.5527648925781,360.8954162597656,197.21241760253906
2023-01-26 00:00:00-05:00,160.27000427246094,346.9891357421875,364.75079345703125,199.24290466308594
2023-01-27 00:00:00-05:00,177.89999389648438,348.58343505859375,365.7906494140625,200.04725646972656
2023-01-30 00:00:00-05:00,166.66000366210938,341.7705993652344,361.2191467285156,197.36936950683594
2023-01-31 00:00:00-05:00,173.22000122070312,346.95947265625,366.3498229980469,200.5279083251953
2023-02-01 00:00:00-05:00,181.41000366210938,355.4754638671875,370.3622131347656,202.97036743164062
2023-02-02 00:00:00-05:00,188.27000427246094,366.0710144042969,375.66949462890625,206.0013885498047
2023-02-03 00:00:00-05:00,189.97999572753906,362.18927001953125,371.6571350097656,203.872802734375
2023-02-06 00:00:00-05:00,194.75999450683594,357.4361267089844,369.5087585449219,202.34259033203125
2023-02-07 00:00:00-05:00,196.80999755859375,366.0016784667969,374.2763977050781,204.8929443359375
2023-02-08 00:00:00-05:00,201.2899932861328,361.36737060546875,370.17578125,202.7055206298828
2023-02-09 00:00:00-05:00,207.32000732421875,359.8424072265625,367.0071105957031,200.73388671875
2023-02-10 00:00:00-05:00,196.88999938964844,357.554931640625,367.8998107910156,201.09681701660156
2023-02-13 00:00:00-05:00,194.63999938964844,363.635009765625,372.14764404296875,203.490234375
2023-02-14 00:00:00-05:00,209.25,365.5660095214844,372.0102844238281,203.5687255859375
2023-02-15 00:00:00-05:00,214.24000549316406,368.1405944824219,373.25616455078125,204.48097229003906
2023-02-16 00:00:00-05:00,202.0399932861328,361.4267883300781,368.0666198730469,201.7540283203125
2023-02-17 00:00:00-05:00,208.30999755859375,357.0003967285156,367.1150207519531,201.16549682617188
2023-02-21 00:00:00-05:00,197.3699951171875,348.36553955078125,359.82611083984375,196.99661254882812
2023-02-22 00:00:00-05:00,200.86000061035156,348.286376953125,359.37481689453125,196.82984924316406
2023-02-23 00:00:00-05:00,202.07000732421875,353.6435241699219,361.1799011230469,197.87942504882812
2023-02-24 00:00:00-05:00,196.8800048828125,347.4941711425781,357.3147277832031,195.67236328125
2023-02-27 00:00:00-05:00,207.6300048828125,349.0487976074219,358.5507507324219,196.3688507080078
2023-02-28 00:00:00-05:00,205.7100067138672,348.6824645996094,357.19696044921875,195.7116241455078
